attempt_id,artifact,path,sha256
farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore/plan.json,195ad4bd08c51c3e413610ae7076acd30e104f5b5b3c3372a5deae686e6b1d7d
farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore/result.json.gz,11d602348948c4a21bb73f2999286d9b6119ad4c1150b41310058f9882139579
farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore/run.json,837db2c1a5a2d58098fe8fd86f3d7ccffdb664e72730616fb762e2b60ed183d0
farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore,log,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-024-k1-official-singlecore/cmd.txt,c31e4d89eea8738efe35e877b005a7f9bbaaafce0603cb4b3c5fee50f181723d
farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0/plan.json,00b080717e990c6b64bba3313c3a7a343757268c2f46ae32fe761bb65a604f6b
farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0/result.json.gz,664737f14577a35105a9cfcbf6e902c11721c1a9bbcaf0c0758b2e7df839c4f4
farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k2-seed0-repeat0/run.json,207f7b6cd857e3a222217453b5b0e16003ea5e83a6467c7700c058bee590517a
farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0/plan.json,6e634f7c8a2bea8469a6f16bce08f6435eae8913d253d3b1c42a69053a047a5c
farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0/result.json.gz,ebb8e1eb42c773b26dc9fa2d779ffc31aab68d82aabfd9fefaedb96ef6a73c58
farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k3-seed0-repeat0/run.json,14565088ff5e550ab60088d7a21608ad7fa4df1999acab0d27cffc0ad68a86c3
farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0/plan.json,7feec65d4cacc65408e032d3b4bca9ed3404fc64bb0835e689f7ceff98ff70c3
farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0/result.json.gz,e6bad20dd6730afa5c1e8b637301ee0796af3e44ce85eee3bf1c973ac163dcee
farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k4-seed0-repeat0/run.json,d54f1e3703385ebb6c09b4d45144dcb57c4f233631ed074f96dcef57785278f2
farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0/plan.json,993062b3337ceb30b290c33c5ce0691937e96fb6db17254ae7cb3b7015703b76
farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0/result.json.gz,57aca0201d28b5db3fdc1f75c0a3adbe03a0877ecdeff28864ada9f0119b1cd9
farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-025-k5-seed0-repeat0/run.json,70ea4e9bbca233b5e61dd61e3d4a07bbc9ab762de51e8edf22304b567dba8e86
farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0/plan.json,b51c2a10b61aff0fc0d3b96c7bf13fdb574b771a17a4c190422cb7906fba04d1
farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0/result.json.gz,0a55a7908eaed214be052173a6f6dde6e33af66da6b774c52de64930468ae02a
farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k2-seed0-repeat0/run.json,73b315f85599cb6cb6181fa69f0df61c3a27c6e85dab85f46cb5e4d1a0fcb329
farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0/plan.json,bb8cf3d0cef1e0b33a4f1e3ec530694daf669e62add736391d4377befadfc8c4
farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0/result.json.gz,047d6f6033de870ced805427ba7f33f711cf970001136576b9fa4e889fb9454d
farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k3-seed0-repeat0/run.json,79f31c0cb5dca92a123a610544eba04d648c6226191c04e7dcee9c31180b0285
farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0/plan.json,34756d1fadcb4e5a18584a80faf33af41770da3d2bb18a5d645f5fdbb1f30b26
farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0/result.json.gz,f02f853c01ad6388c47d0cad8c8867edf7b6e23ce28c857c1bda8ba79e188649
farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k4-seed0-repeat0/run.json,cfbc58971317309b2a2ffbc27b4cf331d44a9a90b229cdc4f25e2d08311451d0
farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0/plan.json,2626be48bb5bf1e6b31d18db22fe87a5db17acac4eca1267e6c7ec14ecccae22
farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0/result.json.gz,30805a1bf7a915b626e64af5ffa2fb96a8a85a5e07a46ed4d3b856e770c80c10
farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k5-seed0-repeat0/run.json,16850dac80137242fd57818c0e060b4c6984ece5f899848b64f17b4c4e00f239
farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore/plan.json,05a9cffe728b90022bd4c0a148c0e3904da4d88afc65c8776a50a1750be00e4b
farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore/result.json.gz,1981cdb911ec08578dd9ec51c8c0a55408db64ca6c309efecd2f48d76b70b8e2
farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore/run.json,db06f7536ab90903818d959e067667f9202fe705434aed025caa518ee6c8c396
farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore,log,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-026-k1-official-singlecore/cmd.txt,bb9077a5e2e3bcced1649612eaaafac4ad67445576560ce721a1ac95fb1c5df7
farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0/plan.json,a443b443b2047392978368f3088b77f375ef88a5dd78a80acf1ea81779c2c72b
farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0/result.json.gz,f8d77da876d53b563417cf3b48abaebe0b9c6b6a07b55d7fe2f7229d3734838d
farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k2-seed0-repeat0/run.json,1e552b6fd7445efcbc4caf5fd6005dc1db701802d11a2922693bff2173f48d14
farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0/plan.json,62503017608fb9a8bb01c8f405d455a988c9c8c79e8b409f6465adc5a4faab82
farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0/result.json.gz,d4b6145308b7ccdc166ed360c34fff4431b7292dd3d3fb4af1e3967a7ffda0e6
farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k3-seed0-repeat0/run.json,a4166ec0d069b49582a74cac0f64fe0dbdf2d6e67dba98d48ca0049b0442406a
farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0/plan.json,cacfcae867586781f3c20f0b7b9ddea5f21310e59af91f393a1cc99c4d5030c1
farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0/result.json.gz,41745792836017b716c72cb32fff20c308f22cfab41eb0fc917313df648f0f3b
farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k4-seed0-repeat0/run.json,2dc252bbcc4b88fe1e8662c67730f40f30a01cfad78e5a1d5cb02b6223803752
farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0/plan.json,fd5d52fcb7fe0de5fbb96762c0bd693a14e1d02182526e3c1c946a994f9eac9e
farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0/result.json.gz,13b649f9e209da2f3008ae40ae2a2c825955b72e7b8294aee21a2d7c379d630d
farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k5-seed0-repeat0/run.json,997c9a5b1ff78d423a7989c8c41b20f7b616004938f71939e09af653af06170a
farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore/plan.json,460d32be9107bc73d64e1165221b15bcc04be650e5dedf626cb9856842d89978
farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore/result.json.gz,44a6b44b49f258adcba45a223e1b0e402464b4178da7cfee4b2d58760dfc9e3c
farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore/run.json,bc6ab7971993a903be2c43713572b64f8a551ba8c1d102868b7eaee6cd3a56a7
farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore,log,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-027-k1-official-singlecore/cmd.txt,7329abf4915c5fc72e6a9c28d9751420dd55ea0aaa89d9a67be88acb3fd85b95
farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0/plan.json,680e91e593fedb6e12877eaa5050fd2ad9039b3000c8adf273f18196f6e74d55
farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0/result.json.gz,0cfa853cee0293722cc045b74251151c0f976a0ef357b7d02702fad80eab0a73
farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k2-seed0-repeat0/run.json,03c7495f98315f63324bbdecd3097bac88f96cdb1d6429939d3903e4ed653742
farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0/plan.json,dbed5d85d92e6188195ff06e2baecfb9a2b4c45f81a3fc0c96c15dd1cbd985e5
farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0/result.json.gz,c65c4e19782972efef82a2648c5f8d64e4f0a532d806d05ecd8d3242f0ae5bf1
farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k3-seed0-repeat0/run.json,812b9552d7be1032df2d9ea4a3adf3e0c949891e07272e316c64557840302f7d
farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0/plan.json,d0c1ca44850bf03b51164c9587db82126c0414c594fcb02cb0c321b1cc4ba9e0
farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0/result.json.gz,bb840d63271fa13aaaf5a94300ac93aa7317780aeddcb55e3d43232ff5abbdde
farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k4-seed0-repeat0/run.json,6d9ceccdabd43d24165a0bbe3e3c947eb46efc06e4b4c5bd50b993d814d97d54
farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0/plan.json,81b806d3b5b5d2634ff0b53970a8989066eea315408f5a9cc7201387630f1ba2
farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0/result.json.gz,11427397c6d368e37d24fcce0c58c04aed466addd97a293ec81552d771fdfaaa
farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-028-k5-seed0-repeat0/run.json,34e3833ea191376b93084d31a5827f26a6f954d7acba59a6509f6267a1b361e1
farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0/plan.json,4fd88aa5e0a608bbd557e24d57cf9047eb2118028d79e9a577dbb0df5ce15154
farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0/result.json.gz,beaa3f5dc774a4c773a11fbed123d6345d941cb840c4c51f4f13c38ea40074eb
farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k2-seed0-repeat0/run.json,014bdf947bd709b540d692afa66488ac780532a1462967dbd5fdf7af32969634
farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0/plan.json,770abd508f3efff2b0f42edb1d1d627a87699d21c17054566d1cfd2323e0eddc
farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0/result.json.gz,8ba4ad0fecf2820eb54400b7c6e8b595c56de1e1125c1f80e598daa14b803715
farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k3-seed0-repeat0/run.json,569ac001ea22e72f7ed40165f1cede7ac6b5b08bce8c8f30f953c0c15d2bff3a
farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0/plan.json,f1fe7fa48034af3bda689bcc2f5a9facdbf7d8b346f9299ef4dcb798372b65e7
farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0/result.json.gz,bfe0182c3c83fa8b1870b90e4eccdc2c46c66e52ffe9b7698407925b750d82f3
farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k4-seed0-repeat0/run.json,48f341e2d421d700883436bbb3cd85c036bf9fa86a6b2cb81d527de950442ab9
farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0/plan.json,6e3ebe2d5762fcbfc37c03159f82733b1aa7256fbd3a9b8a9fc8ea02e6f5dc8e
farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0/result.json.gz,8cc026765c0c76139ed32205f262298814af9f6a4523250ec3545bf0c51714c5
farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k5-seed0-repeat0/run.json,9bbc84f6d1ce3e1f55137f4f8b5f34c5a9d225ac133ff2ccf19243e926e0b041
farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore/plan.json,3f315c1aeaac1525b48d36fc4db9050b29ad16381e9e04c03631629ab47f541f
farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore/result.json.gz,168164779fcf54f3e440f15a939d8300799533c4de5abee4048b17715f20b4c2
farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore/run.json,f0043f4ade3b472c09a10fc26b97317bc2e17947660e8c4a8e1d5ec5eebaa070
farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore,log,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-029-k1-official-singlecore/cmd.txt,8591d2144cee95d3452785aacc2d49e1e8dc5c4d2e61f390d3ddef5638a5fd89
farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0/plan.json,2b9301dc53f98b32a85b04f4a80e9584d1cc750f0c0168e859dc93902412cc09
farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0/result.json.gz,497fb4b64f82f6ffd4d1f4f93e12db4a142050123a29eb496b4f82990a9aa382
farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k2-seed0-repeat0/run.json,b55c904d6302dc0c47fb6aeac733367e9729e8a6395cf3cbf798347e5239ead8
farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0/plan.json,9e5d591f3535906f2596339fcbcb3355cab49614a3af30f5578b1325690b9724
farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0/result.json.gz,8b0659fbfdd6d3186163c57fb257e34493010438443bb2498aff48a1ccde24a7
farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k3-seed0-repeat0/run.json,4df166e5880636d15ab1112c05c191aee1b72ae3ed5904faf35fe45909f5e438
farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0/plan.json,ea79ff93516c9d832f551b211937b55e0727ee75b8e05f589489376633e13d7d
farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0/result.json.gz,79efef6ec523185eb2ed2868f0fd42f6c1b7de4b0b592a3801287d7575446791
farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k4-seed0-repeat0/run.json,6b0552589343962bf9901b6c36db2d637bbb2a39e5ec61028772bf029be65a6b
farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0/plan.json,71bee1af07867d1b6be0e565930e576ae17fb3a5dcbf2a62c6b45999cade880a
farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0/result.json.gz,e21b9286707c51c2e90abe8ec463f2b3353718dfbb83b9246b463fc27fc5673c
farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k5-seed0-repeat0/run.json,2eea6441196793117da090d83e5a58c6a73cd877e7615ae4d871fbce203aeeef
farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore/plan.json,4d4b4c9ed1eb3389002578feb81de6286629c1a6a605dc2b620bb1c29005a3a6
farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore/result.json.gz,f3e2f8f625fc8fee18ad828ded4377d4a87822992e1fcf09ed6a63bb2f086365
farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore/run.json,39735801fbcc0c2884a39026c46ff0a03975bfd84e4417b3a84de7561d44b535
farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore,log,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-030-k1-official-singlecore/cmd.txt,642fc3154a30a0cfc0682d9616e4eef8b7b7f03c66b84ac3df435f4271be6d6e
farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0/plan.json,e45b3a869ea9cb3d06fff7b6b6b3a9dc9ddfa36ea3464d4859038e9417f9b84d
farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0,result,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0/result.json.gz,7e0e6a7a8fdf089622b47f196b74a8bbbd817ae65516f350c6ccdd721100ebf2
farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0,run,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-031-k2-seed0-repeat0/run.json,0b88cb08c1b59b901604758549ad5ba34cc893df711a01eb5d3f59f5f1bfa9a2
farmeruncle123-farmer-q1-v3-20260924-P1-031-k3-seed0-repeat0,plan,results/a/p123-report-farmer/board-push/farmeruncle123-farmer-q1-v3-20260924-P1-031-k3-seed0-repeat0/plan.json,ed7773a3753775ef1305b2125085952220782574c9dc3a72f4cb99b3ab618d24
