case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path
044,P2,3,q2_contiguous_baseline,ok,130112,154407,1.1867237456960158,0.4070616000008158,0.9428143999994063,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":6101856,""added_copy_bytes"":5126400,""partition_added_copy_bytes"":1877184,""spill_added_copy_bytes"":3249216}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/044/k3/e0/result.json.gz
044,P2,4,q2_contiguous_baseline,ok,125648,154407,1.2288854577868331,0.3943062000016653,0.9358718000003137,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":6318720,""added_copy_bytes"":5343264,""partition_added_copy_bytes"":2815776,""spill_added_copy_bytes"":2527488}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/044/k4/e0/result.json.gz
044,P2,5,q2_contiguous_baseline,ok,144299,154407,1.0700489954885342,0.3974612000001798,0.9868220999996993,"{""original_graph_copy_bytes"":975456,""scheduled_copy_bytes"":7012832,""added_copy_bytes"":6037376,""partition_added_copy_bytes"":3754112,""spill_added_copy_bytes"":2283264}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/044/k5/e0/result.json.gz
045,P2,1,official_singlecore_baseline,ok,125614,125614,1.0,,,"{""original_graph_copy_bytes"": 557056, ""scheduled_copy_bytes"": 557056, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/045/e0/result.json.gz
045,P2,2,q2_contiguous_baseline,ok,82849,125614,1.5161800383830826,0.5081796000013128,0.9426490999994712,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":577536,""added_copy_bytes"":20480,""partition_added_copy_bytes"":20480,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/045/k2/e0/result.json.gz
045,P2,3,q2_contiguous_baseline,ok,44585,125614,2.817404956824044,0.4724865000007412,0.8984935999997106,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":634880,""added_copy_bytes"":77824,""partition_added_copy_bytes"":77824,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/045/k3/e0/result.json.gz
045,P2,4,q2_contiguous_baseline,ok,64427,125614,1.9497105250904123,0.2259877000014967,0.503515200000038,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":622592,""added_copy_bytes"":65536,""partition_added_copy_bytes"":65536,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/045/k4/e0/result.json.gz
045,P2,5,q2_contiguous_baseline,ok,30366,125614,4.136666008035303,0.24675810000007914,0.5171312999991642,"{""original_graph_copy_bytes"":557056,""scheduled_copy_bytes"":692224,""added_copy_bytes"":135168,""partition_added_copy_bytes"":135168,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/045/k5/e0/result.json.gz
046,P2,1,official_singlecore_baseline,ok,276455,276455,1.0,,,"{""original_graph_copy_bytes"": 1061472, ""scheduled_copy_bytes"": 4237760, ""added_copy_bytes"": 3176288, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 3176288}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/046/e0/result.json.gz
046,P2,2,q2_contiguous_baseline,ok,166578,276455,1.6596129140702853,0.428688099998908,0.9310282000005827,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":4583104,""added_copy_bytes"":3521632,""partition_added_copy_bytes"":930400,""spill_added_copy_bytes"":2591232}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/046/k2/e0/result.json.gz
046,P2,3,q2_contiguous_baseline,ok,166793,276455,1.6574736349846817,0.40454049999971176,0.9045311000008951,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":5064512,""added_copy_bytes"":4003040,""partition_added_copy_bytes"":1926336,""spill_added_copy_bytes"":2076704}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/046/k3/e0/result.json.gz
046,P2,4,q2_contiguous_baseline,ok,124612,276455,2.218526305652746,0.3747758999998041,0.8974388000006002,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":5575424,""added_copy_bytes"":4513952,""partition_added_copy_bytes"":2791200,""spill_added_copy_bytes"":1722752}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/046/k4/e0/result.json.gz
046,P2,5,q2_contiguous_baseline,ok,174837,276455,1.5812156465736658,0.38304950000019744,0.9459366999999475,"{""original_graph_copy_bytes"":1061472,""scheduled_copy_bytes"":6032096,""added_copy_bytes"":4970624,""partition_added_copy_bytes"":3851648,""spill_added_copy_bytes"":1118976}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/046/k5/e0/result.json.gz
047,P2,1,official_singlecore_baseline,ok,326508,326508,1.0,,,"{""original_graph_copy_bytes"": 463942, ""scheduled_copy_bytes"": 463942, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/047/e0/result.json.gz
047,P2,2,q2_contiguous_baseline,ok,324137,326508,1.007314808244662,1.168469999998706,10.122649200000524,"{""original_graph_copy_bytes"":463942,""scheduled_copy_bytes"":477324,""added_copy_bytes"":13382,""partition_added_copy_bytes"":13382,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/047/k2/e0/result.json.gz
047,P2,3,q2_contiguous_baseline,ok,326103,326508,1.0012419388966063,1.0843540000005305,8.10485300000073,"{""original_graph_copy_bytes"":463942,""scheduled_copy_bytes"":557266,""added_copy_bytes"":93324,""partition_added_copy_bytes"":93324,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/047/k3/e0/result.json.gz
047,P2,4,q2_contiguous_baseline,ok,323365,326508,1.0097196666305877,1.2258645000001707,6.99113749999924,"{""original_graph_copy_bytes"":463942,""scheduled_copy_bytes"":569240,""added_copy_bytes"":105298,""partition_added_copy_bytes"":105298,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/047/k4/e0/result.json.gz
047,P2,5,q2_contiguous_baseline,ok,317024,326508,1.0299157161602908,1.2404812999993737,6.272132699999929,"{""original_graph_copy_bytes"":463942,""scheduled_copy_bytes"":517470,""added_copy_bytes"":53528,""partition_added_copy_bytes"":53528,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/047/k5/e0/result.json.gz
048,P2,1,official_singlecore_baseline,ok,222220,222220,1.0,,,"{""original_graph_copy_bytes"": 414790, ""scheduled_copy_bytes"": 414790, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/048/e0/result.json.gz
048,P2,2,q2_contiguous_baseline,ok,224333,222220,0.9905809666879148,0.5145210999999108,1.3191794000013033,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":457356,""added_copy_bytes"":42566,""partition_added_copy_bytes"":42566,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k2/e0/result.json.gz
048,P2,3,q2_contiguous_baseline,ok,213388,222220,1.0413893939677958,0.5674359999993612,1.1264711000003444,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":433362,""added_copy_bytes"":18572,""partition_added_copy_bytes"":18572,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k3/e0/result.json.gz
048,P2,4,q2_contiguous_baseline,ok,222988,222220,0.9965558684772274,0.39784859999963373,1.00334550000116,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":531864,""added_copy_bytes"":117074,""partition_added_copy_bytes"":117074,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k4/e0/result.json.gz
048,P2,5,q2_contiguous_baseline,ok,223233,222220,0.9954621404541443,0.41530799999964074,1.0530742999999347,"{""original_graph_copy_bytes"":414790,""scheduled_copy_bytes"":544350,""added_copy_bytes"":129560,""partition_added_copy_bytes"":129560,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/048/k5/e0/result.json.gz
049,P2,1,official_singlecore_baseline,ok,196276,196276,1.0,,,"{""original_graph_copy_bytes"": 152540, ""scheduled_copy_bytes"": 152540, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/049/e0/result.json.gz
049,P2,2,q2_contiguous_baseline,ok,196824,196276,0.9972157866926797,0.49676719999843044,2.02685289999863,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":242946,""added_copy_bytes"":90406,""partition_added_copy_bytes"":90406,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k2/e0/result.json.gz
049,P2,3,q2_contiguous_baseline,ok,187624,196276,1.0461135036029505,0.5641637999997329,1.9609872000000905,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":333446,""added_copy_bytes"":180906,""partition_added_copy_bytes"":180906,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k3/e0/result.json.gz
049,P2,4,q2_contiguous_baseline,ok,187793,196276,1.045172077766477,0.5312539999995352,2.013449199999741,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":396972,""added_copy_bytes"":244432,""partition_added_copy_bytes"":244432,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k4/e0/result.json.gz
049,P2,5,q2_contiguous_baseline,ok,186694,196276,1.0513246274652641,0.5747003000014956,1.874236400000882,"{""original_graph_copy_bytes"":152540,""scheduled_copy_bytes"":360210,""added_copy_bytes"":207670,""partition_added_copy_bytes"":207670,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/049/k5/e0/result.json.gz
050,P2,1,official_singlecore_baseline,ok,149690,149690,1.0,,,"{""original_graph_copy_bytes"": 319376, ""scheduled_copy_bytes"": 319376, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/050/e0/result.json.gz
050,P2,2,q2_contiguous_baseline,ok,149750,149690,0.9995993322203672,0.5151573999992252,1.9164418000000296,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":365142,""added_copy_bytes"":45766,""partition_added_copy_bytes"":45766,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k2/e0/result.json.gz
050,P2,3,q2_contiguous_baseline,ok,142435,149690,1.0509355144451855,0.4851204000005964,1.792819899999813,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":397114,""added_copy_bytes"":77738,""partition_added_copy_bytes"":77738,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k3/e0/result.json.gz
050,P2,4,q2_contiguous_baseline,ok,118352,149690,1.264786399891848,0.47213190000002214,1.8019411000004766,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":436780,""added_copy_bytes"":117404,""partition_added_copy_bytes"":117404,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k4/e0/result.json.gz
050,P2,5,q2_contiguous_baseline,ok,140660,149690,1.064197355324897,0.47224720000122034,1.8662359999998444,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":487088,""added_copy_bytes"":167712,""partition_added_copy_bytes"":167712,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/050/k5/e0/result.json.gz
051,P2,1,official_singlecore_baseline,ok,607628,607628,1.0,,,"{""original_graph_copy_bytes"": 393218, ""scheduled_copy_bytes"": 393218, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/051/e0/result.json.gz
051,P2,2,q2_contiguous_baseline,ok,608677,607628,0.9982765900469379,0.5327717999989545,1.3283099999989645,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":786438,""added_copy_bytes"":393220,""partition_added_copy_bytes"":393220,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k2/e0/result.json.gz
051,P2,3,q2_contiguous_baseline,ok,609726,607628,0.9965591101576774,0.49117170000135957,1.0502598000002763,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":1179658,""added_copy_bytes"":786440,""partition_added_copy_bytes"":786440,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k3/e0/result.json.gz
051,P2,4,q2_contiguous_baseline,ok,610775,607628,0.9948475297777414,0.4307131000005029,1.1123946000006981,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":1572878,""added_copy_bytes"":1179660,""partition_added_copy_bytes"":1179660,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k4/e0/result.json.gz
051,P2,5,q2_contiguous_baseline,ok,613466,607628,0.9904835801821128,0.46355169999878854,1.2016805999992357,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":2162798,""added_copy_bytes"":1769580,""partition_added_copy_bytes"":1769580,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/051/k5/e0/result.json.gz
052,P2,1,official_singlecore_baseline,ok,180301,180301,1.0,,,"{""original_graph_copy_bytes"": 810204, ""scheduled_copy_bytes"": 810204, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/052/e0/result.json.gz
052,P2,2,q2_contiguous_baseline,ok,112782,180301,1.5986682271993757,0.36173390000112704,0.8538318999999319,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":953188,""added_copy_bytes"":142984,""partition_added_copy_bytes"":142984,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k2/e0/result.json.gz
052,P2,3,q2_contiguous_baseline,ok,125328,180301,1.4386330269373164,0.3941861000002973,0.9493722999995953,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":911744,""added_copy_bytes"":101540,""partition_added_copy_bytes"":101540,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k3/e0/result.json.gz
052,P2,4,q2_contiguous_baseline,ok,122099,180301,1.4766787606778107,0.39534980000098585,0.9443209999990358,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1044740,""added_copy_bytes"":234536,""partition_added_copy_bytes"":234536,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k4/e0/result.json.gz
052,P2,5,q2_contiguous_baseline,ok,114427,180301,1.5756858084193417,0.3982750000013766,0.8700241000005917,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1190532,""added_copy_bytes"":380328,""partition_added_copy_bytes"":380328,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/052/k5/e0/result.json.gz
053,P2,1,official_singlecore_baseline,ok,1472686,1472686,1.0,,,"{""original_graph_copy_bytes"": 2995288, ""scheduled_copy_bytes"": 8400824, ""added_copy_bytes"": 5405536, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 5405536}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/053/e0/result.json.gz
053,P2,2,q2_contiguous_baseline,ok,912062,1472686,1.6146775109586848,1.0378853000001982,5.466394400000354,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":8908944,""added_copy_bytes"":5913656,""partition_added_copy_bytes"":971320,""spill_added_copy_bytes"":4942336}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k2/e0/result.json.gz
053,P2,3,q2_contiguous_baseline,ok,980716,1472686,1.501643697053989,1.1322184999989986,7.60988830000133,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":8865974,""added_copy_bytes"":5870686,""partition_added_copy_bytes"":1107518,""spill_added_copy_bytes"":4763168}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k3/e0/result.json.gz
053,P2,4,q2_contiguous_baseline,ok,1042809,1472686,1.4122298522548233,0.9050351999994746,6.564022699998532,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":9341462,""added_copy_bytes"":6346174,""partition_added_copy_bytes"":2080446,""spill_added_copy_bytes"":4265728}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k4/e0/result.json.gz
053,P2,5,q2_contiguous_baseline,ok,689980,1472686,2.1343894025913794,0.975054700000328,5.4368455999992875,"{""original_graph_copy_bytes"":2995288,""scheduled_copy_bytes"":9054934,""added_copy_bytes"":6059646,""partition_added_copy_bytes"":2171550,""spill_added_copy_bytes"":3888096}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/053/k5/e0/result.json.gz
054,P2,1,official_singlecore_baseline,ok,815051,815051,1.0,,,"{""original_graph_copy_bytes"": 1606276, ""scheduled_copy_bytes"": 1606276, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/054/e0/result.json.gz
054,P2,2,q2_contiguous_baseline,ok,815025,815051,1.0000319008619367,1.5208440999995219,14.528740699999616,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1713962,""added_copy_bytes"":107686,""partition_added_copy_bytes"":107686,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k2/e0/result.json.gz
054,P2,3,q2_contiguous_baseline,ok,814579,815051,1.0005794404225987,1.216651799999454,12.609857699999338,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1741932,""added_copy_bytes"":135656,""partition_added_copy_bytes"":135656,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k3/e0/result.json.gz
054,P2,4,q2_contiguous_baseline,ok,788458,815051,1.0337278586811218,1.2698285999995278,10.835713599999508,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":1972616,""added_copy_bytes"":366340,""partition_added_copy_bytes"":366340,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k4/e0/result.json.gz
054,P2,5,q2_contiguous_baseline,ok,755813,815051,1.0783765296442374,1.2568879999998899,9.959202699999878,"{""original_graph_copy_bytes"":1606276,""scheduled_copy_bytes"":2207820,""added_copy_bytes"":601544,""partition_added_copy_bytes"":601544,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/054/k5/e0/result.json.gz
055,P2,1,official_singlecore_baseline,ok,118835,118835,1.0,,,"{""original_graph_copy_bytes"": 625810, ""scheduled_copy_bytes"": 695442, ""added_copy_bytes"": 69632, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 69632}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/055/e0/result.json.gz
055,P2,2,q2_contiguous_baseline,ok,86823,118835,1.3687041452149775,0.4294699000001856,0.9769698999989487,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":847032,""added_copy_bytes"":221222,""partition_added_copy_bytes"":221222,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k2/e0/result.json.gz
055,P2,3,q2_contiguous_baseline,ok,50589,118835,2.349028444918856,0.39450569999826257,0.9153688999995211,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":699658,""added_copy_bytes"":73848,""partition_added_copy_bytes"":73848,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k3/e0/result.json.gz
055,P2,4,q2_contiguous_baseline,ok,86552,118835,1.3729896478417598,0.39161649999914516,0.9705357999991975,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":865576,""added_copy_bytes"":239766,""partition_added_copy_bytes"":239766,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k4/e0/result.json.gz
055,P2,5,q2_contiguous_baseline,ok,39304,118835,3.0234836148992468,0.42943450000166195,1.1338489999998274,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":1121574,""added_copy_bytes"":495764,""partition_added_copy_bytes"":495764,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/055/k5/e0/result.json.gz
056,P2,1,official_singlecore_baseline,ok,277285,277285,1.0,,,"{""original_graph_copy_bytes"": 221600, ""scheduled_copy_bytes"": 221600, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/056/e0/result.json.gz
056,P2,2,q2_contiguous_baseline,ok,277715,277285,0.9984516500729165,1.0002754000015557,6.035712599999897,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":311878,""added_copy_bytes"":90278,""partition_added_copy_bytes"":90278,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k2/e0/result.json.gz
056,P2,3,q2_contiguous_baseline,ok,278387,277285,0.9960414818220679,0.8169722999991791,4.056362700001046,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":377708,""added_copy_bytes"":156108,""partition_added_copy_bytes"":156108,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k3/e0/result.json.gz
056,P2,4,q2_contiguous_baseline,ok,277701,277285,0.9985019859489163,0.7815363000008801,3.948928600000727,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":455570,""added_copy_bytes"":233970,""partition_added_copy_bytes"":233970,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k4/e0/result.json.gz
056,P2,5,q2_contiguous_baseline,ok,279547,277285,0.9919083374173217,1.0412845999999263,4.712022800000341,"{""original_graph_copy_bytes"":221600,""scheduled_copy_bytes"":526678,""added_copy_bytes"":305078,""partition_added_copy_bytes"":305078,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/056/k5/e0/result.json.gz
057,P2,1,official_singlecore_baseline,ok,59726,59726,1.0,,,"{""original_graph_copy_bytes"": 342460, ""scheduled_copy_bytes"": 436676, ""added_copy_bytes"": 94216, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 94216}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/057/e0/result.json.gz
057,P2,2,q2_contiguous_baseline,ok,35012,59726,1.705872272363761,0.4254198999988148,0.867879699999321,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":674244,""added_copy_bytes"":331784,""partition_added_copy_bytes"":331784,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k2/e0/result.json.gz
057,P2,3,q2_contiguous_baseline,ok,42215,59726,1.4148051640412176,0.4197459999995772,1.0025765000009415,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":768520,""added_copy_bytes"":426060,""partition_added_copy_bytes"":426060,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k3/e0/result.json.gz
057,P2,4,q2_contiguous_baseline,ok,20344,59726,2.9358041683051512,0.4535358000011911,0.8894672999995237,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":694868,""added_copy_bytes"":352408,""partition_added_copy_bytes"":352408,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k4/e0/result.json.gz
057,P2,5,q2_contiguous_baseline,ok,33009,59726,1.809385319155382,0.4017377000000124,0.9035357000011572,"{""original_graph_copy_bytes"":342460,""scheduled_copy_bytes"":793170,""added_copy_bytes"":450710,""partition_added_copy_bytes"":450710,""spill_added_copy_bytes"":0}",,,,,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cells/P2/057/k5/e0/result.json.gz
058,P2,1,official_singlecore_baseline,timeout,,,,,,null,,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/058/e0/result.json.gz
059,P2,1,official_singlecore_baseline,ok,829473,829473,1.0,,,"{""original_graph_copy_bytes"": 1343488, ""scheduled_copy_bytes"": 3035136, ""added_copy_bytes"": 1691648, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 1691648}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/059/e0/result.json.gz
060,P2,1,official_singlecore_baseline,ok,888789,888789,1.0,,,"{""original_graph_copy_bytes"": 2099006, ""scheduled_copy_bytes"": 4167526, ""added_copy_bytes"": 2068520, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 2068520}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/060/e0/result.json.gz
061,P2,1,official_singlecore_baseline,ok,77191,77191,1.0,,,"{""original_graph_copy_bytes"": 544188, ""scheduled_copy_bytes"": 544188, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/061/e0/result.json.gz
062,P2,1,official_singlecore_baseline,timeout,,,,,,null,,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/062/e0/result.json.gz
063,P2,1,official_singlecore_baseline,ok,1070397,1070397,1.0,,,"{""original_graph_copy_bytes"": 5021184, ""scheduled_copy_bytes"": 5021184, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/063/e0/result.json.gz
