case_id,cores,makespan_cycles,baseline_cycles,speedup,extra_ddr_bytes,spill_bytes,solver_wall_seconds,E0_wall_seconds,run_path,result_sha256,baseline_receipt_sha256
084,4,767297,2507412,3.2678506497484023,30687168,13169664,9.415852999998606,12.813388299997314,results/a/q2-yuanzhifang/feedback-20260924/round15l/084-gap_packet/run.json,a69e9494815531a618d78050e05f6381a0dbaa56891c6f7f57ba8d06d1651f48,3fe2f870358115c458eba206463db67efa8bd6bf502e873f1b5c52eda06289e2
085,4,724833,3187899,4.398115152041918,20772306,0,15.871253299999807,30.57505830000082,results/a/q2-yuanzhifang/feedback-20260924/round15l/085-gap_packet/run.json,70bebc1bdeced3f7753b0c1f0af21719eca8612ec1c26d083e337eb587fdc34b,214abf272f9db76280e6aff1c9a1998d39d2a78a1b79b60f0a7e3b82883414eb
086,4,66788,118403,1.7728184703839014,3408114,0,3.7934396999989985,5.615226099998836,results/a/q2-yuanzhifang/feedback-20260924/round15l/086-gap_packet/run.json,66c2fa357ac630246ba9cb626461d76d66c58c01027b17fa44312ed6857edf81,6c0da6e08f9d786af74acf59bb9b6823131485332d1ff722663e52e0375c359f
087,4,1091637,3974071,3.6404693135172224,48024440,0,22.39548040000227,35.164951899998414,results/a/q2-yuanzhifang/feedback-20260924/round15l/087-gap_packet/run.json,a6ff96729685c98fa038361114554f67585ca760659998e515157b7bc27abad5,498a9a202dac5f37179a73874a5b95055d3683e39399989e9cfd5610a3d3f884
088,4,93981,243623,2.5922580095976846,3083254,0,2.483774899999844,2.0221377999987453,results/a/q2-yuanzhifang/feedback-20260924/round15l/088-gap_packet/run.json,6fee58420bc1cc48303b1b152fb5697047bb747f6ec82840f5a6c65570e98834,ebea960d9502a44b9c62cef458ff6617c2929707f44b690cf73ed51cdb8e62a1
089,4,159352,693092,4.3494402329434205,716160,0,3.960828900002525,3.3736043000026257,results/a/q2-yuanzhifang/feedback-20260924/round15l/089-gap_packet/run.json,d3dca016c2e837a7638cdbe7d6a174cc8d3b78692ab9724e393660a88a271709,35c4c4f561e79ab6fed52df7bfb0df47fcdc98363f336d93ffbf04fd987aeff0
090,4,316083,1178363,3.7280176409360832,9070464,1582080,1.8832210999971721,1.6251393999991706,results/a/q2-yuanzhifang/feedback-20260924/round15l/090-gap_packet/run.json,88b3e5a50d6a9a1bc32458781bd3a33554f55f152b298b60cae8278a623c8ac8,5eb4ab55915489608504901eb6889a7a054e1963dc619a297f932a3cd1e06477
091,4,2317261,9186769,3.9644947202753595,80771004,32520192,31.09318529999655,35.65293589999783,results/a/q2-yuanzhifang/feedback-20260924/round15l/091-gap_packet/run.json,4b43207780aab9d8e70f2ca4ef1f8c88aca81a322b2205bd2f6ee212b459e7e9,10b1dd55ddf65e84702ad747f57f8694c5c04132b5f11a0eeadb4d05aa969153
092,4,991610,4815554,4.856298343098597,22841120,0,10.630082399999083,16.131918699997186,results/a/q2-yuanzhifang/feedback-20260924/round15l/092-gap_packet/run.json,fdc5bb50daff30047738e6b80a678aa4e1318a1e438b8e6cf052417ddadfaad1,b4614f57748af1785449980f00036e12dc8150367afdc5824f310558574c6264
093,4,19779,74205,3.751706355225239,24576,0,1.9494414999971923,1.8044244000011531,results/a/q2-yuanzhifang/feedback-20260924/round15l/093-gap_packet/run.json,96d961ef76e92bb12827d9679d4b8416ace1674023cf45ff469caa378d9afdb0,1f99c8189c634968c3420573777c39619b0c6b105c19406200726186680be438
094,4,35783,94892,2.6518737948187687,1468000,0,2.1080703000006906,1.8033866000005219,results/a/q2-yuanzhifang/feedback-20260924/round15l/094-gap_packet/run.json,0d28c52b620e955406353f82543d9d70e97ad20b12409b453e6f8f7b01f9ed6a,7ba2a60f987f0abe4196ad16c253a4b266538bfe1a113789425b215a5b0adb4d
095,4,963949,2084853,2.162825004227402,44753664,27721728,5.4623381000019435,5.254707199997938,results/a/q2-yuanzhifang/feedback-20260924/round15l/095-gap_packet/run.json,bc52b73a2cfa9417770906a1dee250791fbee097aa2f403dfe17364be231cce8,5b7ba0fb5bb708d261d144042555f3945e09e25e6e94b9f990141c2fc2f31203
096,4,18641,84194,4.516603186524328,724284,0,2.069847899998422,1.6890569999995932,results/a/q2-yuanzhifang/feedback-20260924/round15l/096-gap_packet/run.json,5c5e46f60dea813e426784cd42279d77230c6f949fdb121f5c0db0eaaf70bfc1,5bd2a3ebf801607eab8b99ec67a22e8859b01541d4f098b0df41f7a96ec06b1f
097,4,2577788,11491509,4.4578952962772735,7667712,0,3.1029250000028696,7.258625700000266,results/a/q2-yuanzhifang/feedback-20260924/round15l/097-gap_packet/run.json,19964a37550b3cfb5c5fc1bbfdf48983d4b2c1c09d40980c76c2178121927501,b194336330993e9137a6d37e0b80e5efc1db21a952b040af7a3a59c468a79f2c
098,4,51661,177430,3.434505719982192,1603058,0,2.528724499999953,2.065559499998926,results/a/q2-yuanzhifang/feedback-20260924/round15l/098-gap_packet/run.json,095128478ee2936e198ae6e764cbe75d43a315b4be6c41d1d1b3705e27c723a7,93b5de964add3ccb7c612daa07599e7cbf0de5393c68fbc2b9df5a659e2f1088
099,4,405256,1622999,4.004873462700121,8239108,0,4.8436321999979555,4.337331499998982,results/a/q2-yuanzhifang/feedback-20260924/round15l/099-gap_packet/run.json,4a027972c8687ac4e39d0cbf12e2b55872effd218e8c985aa37acd26cf901297,2a8a3d062bf4fccc1433993f5b7a02d64f71a35b10fd69b139cc44873b6094da
100,4,42200,151223,3.5834834123222747,1826104,0,1.5548443000006955,1.9515212000005704,results/a/q2-yuanzhifang/feedback-20260924/round15l/100-gap_packet/run.json,c7f5b1a5658ae90e649b0b77dc4820c7ebe7340afe9e7505ffcc80601dc49b24,b34c83d16a1321aa894b3765e676a3b3032786a3df17b0ffa1b1514c8c5eaf14
